Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Target
58982,6077,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,2961.987823,493.6646372,3038.5,4292.845269,6074,3,6077,3038.5,4292.845269,6074,3,0,0.0,0.0,0,0,0,0,0,0,60,0,493.6646372,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,395,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,202641,22,51,887,67984,405,0,40.31818182,101.8698452,2896,0,1333.019608,478.4912325,339867.0555,360.2429913,2814.458333,8316.915163,53591,1,202641,9649.571429,13761.12504,53591,1,158770,3175.4,11757.86635,76141,47,0,0,0,0,716,1640,108.5663809,251.6766104,0,2896,930.6891892,723.6502963,523669.7514,0,0,0,1,0,0,0,0,2,943.4383562,40.31818182,1333.019608,716,0,0,0,0,0,0,22,887,51,67984,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,5041407,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.9170697783,2.1819305603,504140.7,1559183.33690479,4941327,3,5041407,840234.5,2038397.66912453,5001050,3,80562,26854.0,30465.040882953,60068,210,0,0,0,0,160,92,1.3885012656,0.7934292946,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,11335785,5,4,325,3525,325,0,65.0,145.3444185,3525,0,881.25,1762.5,339.6324119,0.793945898,1416973.125,2647032.788,6334008,48,6336753,1584188.25,3167534.502,6335490,322,11300000,3778579.0,3338744.605,6334008,954,0,0,0,0,168,136,0.441081054,0.352864844,0,3525,385.0,1108.001203,1227666.667,0,0,0,1,0,0,0,0,0,427.7777778,65.0,881.25,168,0,0,0,0,0,0,5,325,4,3525,29200,235,1,32,1002.0,0.0,1002,1002,6334008.0,0.0,6334008,6334008,DoS GoldenEye,1
427,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,97783860,6,6,356,11595,356,0,59.33333333,145.3363914,4344,0,1932.5,1977.812908,122.2185338,0.122719639,8889441.818,29500000.0,97800000,9,97800000,19600000.0,43700000.0,97800000,224,16514,3302.8,4820.045093,10955,48,0,0,0,0,200,200,0.06135982,0.06135982,0,4344,919.3076923,1610.024502,2592178.897,0,0,0,0,1,0,0,0,1,995.9166667,59.33333333,1932.5,200,0,0,0,0,0,0,6,356,6,11595,251,235,1,32,462.0,0.0,462,462,97800000.0,0.0,97800000,97800000,DoS Hulk,1
80,11892772,8,4,521,11632,521,0,65.125,184.2013165,11632,0,2908.0,5816.0,1021.88119,1.009016233,1081161.091,2440991.132,6890623,84,6896606,985229.4286,2605995.183,6895071,106,11900000,3964229.333,3560204.716,6890623,588,0,0,0,0,264,136,0.672677488,0.336338744,0,11632,934.8461538,3217.318755,10400000.0,0,0,0,1,0,0,0,0,0,1012.75,65.125,2908.0,264,0,0,0,0,0,0,8,521,4,11632,29200,235,1,32,672.0,0.0,672,672,6890623.0,0.0,6890623,6890623,DoS GoldenEye,1
22,11814049,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,402.3176135,4.232249248,241103.0408,638442.7556,2259759,4,10400000,575207.3889,955059.2679,2304263,587,11800000,393796.7,782673.0635,2259759,4,0,0,0,0,616,1000,1.608254714,2.623994534,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,1
52859,8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,1
80,70445441,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,165.5607493,0.184539976,5870453.417,18900000.0,65700000,3,70000000,9993303.571,24600000.0,65700000,3,493222,123305.5,245836.6814,492060,5,0,0,0,0,172,112,0.113563062,0.070976914,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4207930.0,0.0,4207930,4207930,65700000.0,0.0,65700000,65700000,DDoS,1
80,5283864,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.542130532,0.757021755,1761288.0,3050636.839,5283860,1,5283864,1761288.0,3050636.839,5283860,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.757021755,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,5283860.0,0.0,5283860,5283860,DDoS,1
123,16666,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5760.230409,120.0048002,16666.0,0.0,16666,16666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,60.0024001,60.0024001,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,426,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7042.2535211268,213.0,295.570634536,422,4,426,213.0,295.570634536,422,4,0,0.0,0.0,0,0,0,0,0,0,96,0,7042.2535211268,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,33107,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
2021,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
443,12961811,89,159,3959,210680,437,0,44.48314607,110.9045569,1413,0,1325.031447,304.5987487,16559.33727,19.13312885,52476.96761,641811.9186,10000000,1,11600000,131590.0455,1065758.88,10000000,4,12900000,81498.13924,808782.0746,10100000,1,0,0,0,0,1792,3204,6.866324467,12.26680438,0,1413,862.0040161,666.163005,443773.1492,0,0,0,1,0,0,0,0,1,865.4798387,44.48314607,1325.031447,1792,0,0,0,0,0,0,89,3959,159,210680,8192,32,88,20,1569864.0,0.0,1569864,1569864,10000000.0,0.0,10000000,10000000,BENIGN,0
80,70,1,1,520,6,520,520,520.0,0.0,6,6,6.0,0.0,7514285.714,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,20,14285.71429,14285.71429,6,520,348.6666667,296.7580384,88065.33333,0,1,0,0,1,0,0,0,1,523.0,520.0,6.0,32,0,0,0,0,0,0,1,520,1,6,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest,1
55860,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,9083762,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.302596435,0.550432739,2270940.5,4540549.024,9081764,3,9083762,2270940.5,4540549.024,9081764,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.550432739,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1998.0,0.0,1998,1998,9081764.0,0.0,9081764,9081764,DDoS,1
80,98362111,8,6,376,11595,370,0,47.0,130.5285957,5792,0,1932.5,2365.476337,121.703366,0.142331228,7566316.231,27300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,3726,745.2,1450.578747,3338,48,0,0,0,0,252,200,0.08133213,0.060999098,0,5792,798.0666667,1710.639165,2926286.352,0,0,0,0,1,0,0,0,0,855.0714286,47.0,1932.5,252,0,0,0,0,0,0,8,376,6,11595,274,235,2,20,990.0,0.0,990,990,98400000.0,0.0,98400000,98400000,DoS Hulk,1
443,48303633,13,14,791,6869,423,0,60.84615385,123.2692488,1460,0,490.6428571,663.7110825,158.5802045,0.558964167,1857832.038,3842399.777,10000000,3,40500000,3372164.75,4906251.136,10100000,195,48300000,3711744.308,4879065.183,10100000,3,0,0,0,0,272,340,0.269130895,0.289833272,0,1460,273.5714286,517.5370038,267844.5503,0,0,0,1,0,0,0,0,1,283.7037037,60.84615385,490.6428571,272,0,0,0,0,0,0,13,791,14,6869,8192,227,12,20,121726.0,159222.6172,406552,50325,9539000.0,980234.1994,10000000,7787038,BENIGN,0
53,256657,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,451.965074,7.792501276,256657.0,0.0,256657,256657,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.896250638,3.896250638,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
1594,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,6096950,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,1912.923675,1.968197213,554268.1818,1817114.807,6032955,4,6071813,867401.8571,2277830.715,6032955,4,25925,8641.666667,14245.5391,25084,5,0,0,0,0,172,92,1.312131476,0.656065738,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,38024.0,0.0,38024,38024,6032955.0,0.0,6032955,6032955,DDoS,1
53,282,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,1680851.064,14184.39716,94.0,79.68061245,186,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,7092.198582,7092.198582,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
1043,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,7356805,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.077857168,0.679642861,1839201.25,3676406.591,7353811,3,7356805,1839201.25,3676406.591,7353811,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.679642861,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2994.0,0.0,2994,2994,7353811.0,0.0,7353811,7353811,DDoS,1
80,30559598,13,15,1268,6532,655,0,97.53846154,202.8125635,1448,0,435.4666667,569.3055753,255.2389596,0.916242419,1131836.963,3051276.925,10100000,1,21800000,1816545.917,3913158.713,10400000,49,30300000,2167274.5,4112552.075,10400000,1,0,0,0,0,424,488,0.425398266,0.490844153,0,1448,268.9655172,459.0881866,210761.9631,0,0,0,1,0,0,0,0,1,278.5714286,97.53846154,435.4666667,424,0,0,0,0,0,0,13,1268,15,6532,29200,141,3,32,822858.0,855949.9302,1428106,217610,10100000.0,98999.89911,10100000,10000000,BENIGN,0
443,6051151,10,9,380,6637,193,0,38.0,66.52150864,1460,0,737.4444444,692.3983881,1159.614097,3.139898509,336175.0556,1323803.656,5636845,3,6051151,672350.1111,1863416.733,5636845,3,363457,45432.125,86850.17848,251722,48,0,0,0,0,224,192,1.652578162,1.487320346,0,1460,350.85,576.8377748,332741.8184,0,0,0,1,0,0,0,0,0,369.3157895,38.0,737.4444444,224,0,0,0,0,0,0,10,380,9,6637,8192,110,8,20,414303.0,0.0,414303,414303,5636845.0,0.0,5636845,5636845,BENIGN,0
443,34648146,19,25,1377,25930,777,0,72.4736842105,179.2711690339,2860,0,1037.2,734.6399911975,788.1229777778,1.2699092182,805770.837209302,5246159.99789236,34406966,0,34648146,1924897.0,8125887.39997621,34484771,44,204677,8528.2083333333,19717.3940975523,78034,0,0,0,0,0,392,512,0.5483698897,0.7215393285,0,2860,606.8222222222,737.8575647499,544433.785858586,0,0,0,1,0,0,0,0,1,620.6136363636,72.4736842105,1037.2,392,0,0,0,0,0,0,19,1377,25,25930,8192,364,18,20,241180.0,0.0,241180,241180,34406966.0,0.0,34406966,34406966,BENIGN,0
53,47919,2,2,60,616,30,30,30.0,0.0,308,308,308.0,0.0,14107.13913,83.47419604,15973.0,27660.8514,47913,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,41.73709802,41.73709802,30,308,141.2,152.266871,23185.2,0,0,0,0,0,0,0,0,1,176.5,30.0,308.0,40,0,0,0,0,0,0,2,60,2,616,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,138884,1,3,0,1983,0,0,0.0,0.0,1983,0,661.0,1144.885584,14278.10259,28.8010138,46294.66667,49057.7918,97717,5,0,0.0,0.0,0,0,97722,48861.0,69092.8178,97717,5,0,0,0,0,32,96,7.200253449,21.60076035,0,1983,396.6,886.8245599,786457.8,0,0,0,0,1,1,0,0,3,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest,1
443,180853,10,6,554,4010,197,0,55.4,71.92310709,2860,0,668.3333333,1112.350424,25235.96512,88.46964109,12056.86667,19845.0487,59968,3,180853,20094.77778,22903.50298,59968,3,83815,16763.0,22350.24632,45403,3,0,0,0,0,212,132,55.29352568,33.17611541,0,2860,268.4705882,694.5584135,482411.3897,0,0,0,1,0,0,0,0,0,285.25,55.4,668.3333333,212,0,0,0,0,0,0,10,554,6,4010,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
2021,53,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,102666681,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80843809,0.165584392,6416667.563,13200000.0,51300000,71,103000000,7897427.308,14400000.0,51300000,445,103000000,51300000.0,28200000.0,71300000,31400000,0,0,0,0,456,100,0.136363617,0.029220775,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3206189.0,4533356.326,6411756,622,19300000.0,18800000.0,51300000,5703045,DoS slowloris,1
80,99567748,7,6,386,11595,380,0,55.14285714,143.2659864,7240,0,1932.5,2695.639126,120.3301294,0.130564367,8297312.333,28700000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,148341,29668.2,60149.71589,136934,80,0,0,0,0,220,200,0.07030389,0.060260477,0,7240,855.7857143,1934.125848,3740842.797,0,0,0,0,1,0,0,0,0,921.6153846,55.14285714,1932.5,220,0,0,0,0,0,0,7,386,6,11595,251,235,2,20,1002.0,0.0,1002,1002,99400000.0,0.0,99400000,99400000,DoS Hulk,1
53,258,2,2,76,282,38,38,38.0,0.0,141,141,141.0,0.0,1387596.89922481,15503.8759689923,86.0,106.2261737991,206,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,80,80,7751.9379844961,7751.9379844961,38,141,79.2,56.415423423,3182.7,0,0,0,0,0,0,0,0,1,99.0,38.0,141.0,80,0,0,0,0,0,0,2,76,2,282,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
21,8693662,9,15,108,188,29,0,12.0,10.11187421,34,0,12.53333333,14.54975045,34.04779252,2.760631826,377985.3043,983121.7998,3182223,1,6057354,757169.25,1401356.303,3223258,3,8693570,620969.2857,1213750.328,3182223,1,0,0,0,0,296,488,1.035236935,1.725394891,0,34,11.84,12.7954419,163.7233333,0,0,0,1,0,0,0,0,1,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,1
80,82945354,5,7,382,11595,370,0,76.4,164.154805,7240,0,1656.428571,2566.885263,144.3962732,0.144673564,7540486.727,25000000.0,82800000,51,82800000,20700000.0,41400000.0,82800000,1036,82900000,13800000.0,33800000.0,82800000,64,0,0,0,0,144,232,0.060280652,0.084392912,0,7240,921.7692308,1996.478907,3985928.026,1,0,0,0,0,0,0,0,1,998.5833333,76.4,1656.428571,144,0,0,0,0,0,0,5,382,7,11595,0,235,2,20,2997.0,0.0,2997,2997,82800000.0,0.0,82800000,82800000,DoS Hulk,1
56609,6378,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1881.467545,313.5779241,6378.0,0.0,6378,6378,6378,6378.0,0.0,6378,6378,0,0.0,0.0,0,0,0,0,0,0,40,0,313.5779241,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,7300,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,401,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,783042.394014963,9975.0623441397,133.6666666667,228.0555487887,397,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,4987.5311720698,4987.5311720698,47,110,72.2,34.5065211228,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,40,0,0,0,0,0,0,2,94,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,30589,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4184.5107718461,65.3829808101,30589.0,0.0,30589,30589,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.691490405,32.691490405,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,788446,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14746.72964,11.4148591,98555.75,269571.8833,765445,3,22036,11018.0,15577.56239,22033,3,788369,157673.8,339884.1951,765445,16,0,0,0,0,72,132,3.804953034,7.609906068,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1
51526,23180,6,1,447,6,299,6,74.5,111.8172616,6,6,6.0,0.0,19542.70923,301.9844694,3863.333333,6128.981144,13753,1,23180,4636.0,6526.509136,13753,1,0,0.0,0.0,0,0,1,0,0,0,120,20,258.8438309,43.14063848,6,299,94.0,127.9319015,16366.57143,0,1,0,0,1,0,0,0,0,107.4285714,74.5,6.0,120,0,0,0,0,0,0,6,447,1,6,343,0,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,85642071,6,6,355,11595,337,0,59.16666667,136.1417154,5792,0,1932.5,2365.476337,139.5342249,0.14011805,7785642.818,25700000.0,85400000,1,85400000,17100000.0,38200000.0,85400000,1,85600000,17100000.0,38200000.0,85400000,66,0,0,0,0,164,200,0.070059025,0.070059025,0,5792,919.6923077,1814.354816,3291883.397,1,0,0,0,0,0,0,0,1,996.3333333,59.16666667,1932.5,164,0,0,0,0,0,0,6,355,6,11595,0,235,3,20,13016.0,0.0,13016,13016,85400000.0,0.0,85400000,85400000,DoS Hulk,1
1338,1000042,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.999916004,1000042.0,0.0,1000042,1000042,1000042,1000042.0,0.0,1000042,1000042,0,0.0,0.0,0,0,0,0,0,0,40,0,1.999916004,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5214,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,31414,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,13242.50334,127.3317629,10471.33333,18131.6852,31408,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.66588145,63.66588145,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,64,0,0,0,0,0,0,2,80,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
443,12756,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,2430.228912,235.1834431,6378.0,8951.97185,12708,48,12756,6378.0,8951.97185,12708,48,0,0.0,0.0,0,0,0,0,0,0,96,0,235.1834431,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,43440,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
53,194,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,886597.9381,20618.5567,64.66666667,28.88482877,98,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,0,0,64,64,10309.27835,10309.27835,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,100164793,6,7,315,11595,297,0,52.5,119.8161091,7240,0,1656.428571,2566.885263,118.9040544,0.129786122,8347066.083,28900000.0,100000000,1,100000000,20000000.0,44700000.0,100000000,1,100000000,16700000.0,40800000.0,100000000,90,0,0,0,0,164,232,0.059901287,0.069884835,0,7240,851.1428571,1935.216619,3745063.363,1,0,0,0,0,0,0,0,1,916.6153846,52.5,1656.428571,164,0,0,0,0,0,0,6,315,7,11595,0,235,3,20,13979.0,0.0,13979,13979,100000000.0,0.0,100000000,100000000,DoS Hulk,1
443,4252479,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.56340831,1.410941712,850495.8,1855744.955,4169958,3,4252479,1063119.75,2071532.049,4169958,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.17578476,0.235156952,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,252,127,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,36798463,6,7,325,11595,325,0,54.16666667,132.6806944,5792,0,1656.428571,2118.227235,323.9265727,0.353275625,3066538.583,10500000.0,36500000,24,36500000,7309545.2,16300000.0,36500000,217,297726,49621.0,100015.3272,250149,47,0,0,0,0,200,232,0.163050288,0.190225336,0,5792,851.4285714,1666.045651,2775708.11,0,0,0,0,1,0,0,0,1,916.9230769,54.16666667,1656.428571,200,0,0,0,0,0,0,6,325,7,11595,251,235,1,32,470.0,0.0,470,470,36500000.0,0.0,36500000,36500000,DoS Hulk,1
9110,17,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,470588.2353,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,58823.52941,58823.52941,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
45232,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,380,375,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
